time,north(meters),east(meters),down(meters),distance(meters),num_sats,flags,num_hypothesis
2015-07-30 17:44:50.200000,0.0590,-0.1900,-0.0010,0.1990,9,0x01,1
2015-07-30 17:44:50.300013,0.0570,-0.1880,-0.0030,0.1965,9,0x01,1
2015-07-30 17:44:50.400000,0.0540,-0.1840,-0.0070,0.1919,9,0x01,1
2015-07-30 17:44:50.500002,0.0540,-0.1860,-0.0080,0.1938,9,0x01,1
2015-07-30 17:44:50.599998,0.0490,-0.1850,-0.0190,0.1923,9,0x01,1
2015-07-30 17:44:50.700002,0.0470,-0.1850,-0.0130,0.1913,9,0x01,1
2015-07-30 17:44:50.800000,0.0560,-0.1920,-0.0130,0.2004,9,0x01,1
2015-07-30 17:44:50.900000,0.0550,-0.1840,-0.0170,0.1928,9,0x01,1
2015-07-30 17:44:50.999998,0.0550,-0.1910,-0.0160,0.1994,10,0x01,1
2015-07-30 17:44:51.100000,0.0550,-0.1860,-0.0130,0.1944,10,0x01,1
2015-07-30 17:44:51.200002,0.0600,-0.1910,-0.0080,0.2004,10,0x01,1
2015-07-30 17:44:51.500001,0.0610,-0.1870,0.0030,0.1967,10,0x01,1
2015-07-30 17:44:51.600031,0.0560,-0.1900,0.0020,0.1981,9,0x01,1
2015-07-30 17:44:51.700031,0.0630,-0.1940,0.0080,0.2041,9,0x01,1
2015-07-30 17:44:51.799967,0.0630,-0.1920,0.0060,0.2022,9,0x01,1
2015-07-30 17:44:51.900000,0.0530,-0.1920,-0.0130,0.1996,9,0x01,1
2015-07-30 17:44:52,0.0540,-0.1900,-0.0020,0.1975,9,0x01,1
2015-07-30 17:44:52.100000,0.0490,-0.1880,-0.0090,0.1945,9,0x01,2
2015-07-30 17:44:52.200000,0.0640,-0.1940,0.0080,0.2044,9,0x01,2
2015-07-30 17:44:52.300000,0.0630,-0.1940,0.0000,0.2040,9,0x01,2
2015-07-30 17:44:52.399987,0.0650,-0.1950,0.0010,0.2056,9,0x01,2
2015-07-30 17:44:52.500012,0.0600,-0.1940,-0.0060,0.2032,9,0x01,2
2015-07-30 17:44:52.600000,0.0580,-0.1920,-0.0080,0.2007,9,0x01,2
2015-07-30 17:44:52.700002,0.0590,-0.1910,-0.0120,0.2003,9,0x01,2
2015-07-30 17:44:52.800000,0.0570,-0.1890,-0.0170,0.1981,9,0x01,2
2015-07-30 17:44:52.900000,0.0560,-0.1900,-0.0180,0.1989,9,0x01,2
2015-07-30 17:44:53,0.0550,-0.1910,-0.0040,0.1988,9,0x01,2
2015-07-30 17:44:53.099998,0.0530,-0.1910,0.0010,0.1982,9,0x01,2
2015-07-30 17:44:53.200000,0.0570,-0.1920,0.0040,0.2003,9,0x01,2
2015-07-30 17:44:53.300002,0.0550,-0.1900,0.0020,0.1978,9,0x01,2
2015-07-30 17:44:53.400000,0.0580,-0.1920,-0.0010,0.2006,9,0x01,2
2015-07-30 17:44:53.500032,0.0600,-0.1900,-0.0040,0.1993,9,0x01,2
2015-07-30 17:44:53.599968,0.0590,-0.1900,-0.0070,0.1991,10,0x01,2
2015-07-30 17:44:53.700000,0.0610,-0.1930,0.0000,0.2024,10,0x01,2
2015-07-30 17:44:53.800011,0.0650,-0.2000,0.0030,0.2103,10,0x01,2
2015-07-30 17:44:53.899987,0.0520,-0.1900,-0.0120,0.1974,10,0x01,2
2015-07-30 17:44:54.000002,0.0530,-0.1880,-0.0150,0.1959,10,0x01,2
2015-07-30 17:44:54.099998,0.0570,-0.1870,-0.0080,0.1957,10,0x01,1
2015-07-30 17:44:54.200002,0.0590,-0.1920,-0.0050,0.2009,10,0x01,1
2015-07-30 17:44:54.300000,0.0620,-0.1920,-0.0060,0.2019,10,0x01,1
2015-07-30 17:44:54.400000,0.0590,-0.1910,-0.0100,0.2002,10,0x01,1
2015-07-30 17:44:54.499998,0.0560,-0.1930,-0.0160,0.2016,10,0x01,1
2015-07-30 17:44:54.600025,0.0620,-0.1920,-0.0200,0.2028,10,0x01,1
2015-07-30 17:44:54.699999,0.0610,-0.1930,-0.0170,0.2031,10,0x01,1
2015-07-30 17:44:54.799992,0.0600,-0.1900,-0.0140,0.1997,10,0x01,1
2015-07-30 17:44:54.899986,0.0560,-0.1900,-0.0240,0.1995,10,0x01,1
2015-07-30 17:44:55,0.0590,-0.1910,-0.0140,0.2004,10,0x01,1
2015-07-30 17:44:55.099998,0.0560,-0.1880,-0.0210,0.1973,10,0x01,1
2015-07-30 17:44:55.200002,0.0610,-0.1950,0.0040,0.2044,9,0x01,1
2015-07-30 17:44:55.299998,0.0650,-0.1970,0.0090,0.2076,9,0x01,1
2015-07-30 17:44:55.400000,0.0620,-0.1940,0.0030,0.2037,9,0x01,1
2015-07-30 17:44:55.500000,0.0610,-0.1960,-0.0010,0.2053,9,0x01,1
2015-07-30 17:44:55.600000,0.0650,-0.1950,0.0010,0.2056,9,0x01,1
2015-07-30 17:44:55.700000,0.0650,-0.1980,-0.0040,0.2084,9,0x01,1
2015-07-30 17:44:55.800000,0.0640,-0.1950,-0.0040,0.2053,9,0x01,1
2015-07-30 17:44:55.900000,0.0620,-0.2000,0.0040,0.2094,9,0x01,1
2015-07-30 17:44:56,0.0610,-0.1950,0.0120,0.2047,9,0x01,1
2015-07-30 17:44:56.100000,0.0620,-0.1990,0.0050,0.2085,9,0x01,1
2015-07-30 17:44:56.200000,0.0630,-0.1980,0.0030,0.2078,9,0x01,1
2015-07-30 17:44:56.300000,0.0630,-0.1980,0.0080,0.2079,9,0x01,1
2015-07-30 17:44:56.400000,0.0480,-0.1870,-0.0060,0.1932,9,0x01,1
2015-07-30 17:44:56.500000,0.0510,-0.1850,-0.0100,0.1922,9,0x01,1
2015-07-30 17:44:56.600000,0.0540,-0.1890,-0.0050,0.1966,9,0x01,1
2015-07-30 17:44:56.700000,0.0530,-0.1880,-0.0030,0.1954,9,0x01,1
2015-07-30 17:44:56.800023,0.0570,-0.1930,-0.0070,0.2014,9,0x01,1
2015-07-30 17:44:56.899977,0.0620,-0.1980,-0.0110,0.2078,9,0x01,1
2015-07-30 17:44:57,0.0590,-0.1950,-0.0160,0.2044,9,0x01,1
2015-07-30 17:44:57.100000,0.0520,-0.1880,-0.0170,0.1958,9,0x01,1
2015-07-30 17:44:57.200000,0.0530,-0.1900,-0.0180,0.1981,9,0x01,1
2015-07-30 17:44:57.300002,0.0520,-0.1900,-0.0160,0.1976,9,0x01,1
2015-07-30 17:44:57.399998,0.0530,-0.1920,-0.0020,0.1992,9,0x01,1
2015-07-30 17:44:57.600000,0.0530,-0.1910,-0.0230,0.1995,8,0x01,1
2015-07-30 17:44:57.700001,0.0510,-0.1860,-0.0180,0.1937,8,0x01,1
2015-07-30 17:44:57.800000,0.0680,-0.1990,-0.0020,0.2103,8,0x01,1
2015-07-30 17:44:57.900025,0.0550,-0.1970,-0.0090,0.2047,8,0x01,1
2015-07-30 17:44:57.999980,0.0550,-0.1960,-0.0150,0.2041,8,0x01,6
2015-07-30 17:44:58.099996,0.0660,-0.1990,-0.0020,0.2097,9,0x01,6
2015-07-30 17:44:58.200000,0.0600,-0.1950,-0.0020,0.2040,9,0x01,6
2015-07-30 17:44:58.300002,0.0590,-0.1900,-0.0060,0.1990,9,0x01,6
2015-07-30 17:44:58.400002,0.0610,-0.1910,-0.0090,0.2007,9,0x01,6
2015-07-30 17:44:58.500000,0.0600,-0.1950,0.0000,0.2040,9,0x01,6
2015-07-30 17:44:58.600000,0.0560,-0.1880,-0.0050,0.1962,9,0x01,6
2015-07-30 17:44:58.700000,0.0560,-0.1910,-0.0080,0.1992,9,0x01,6
2015-07-30 17:44:58.799988,0.0590,-0.1920,-0.0180,0.2017,9,0x01,6
2015-07-30 17:44:58.900010,0.0590,-0.1900,-0.0250,0.2005,9,0x01,6
2015-07-30 17:44:59.000001,0.0580,-0.1940,-0.0140,0.2030,8,0x01,2
2015-07-30 17:44:59.100000,0.0600,-0.1940,-0.0100,0.2033,8,0x01,2
2015-07-30 17:44:59.200023,0.0600,-0.1930,-0.0200,0.2031,8,0x01,2
2015-07-30 17:44:59.299977,0.0610,-0.1970,-0.0200,0.2072,8,0x01,2
2015-07-30 17:44:59.400002,0.0520,-0.1880,-0.0180,0.1959,8,0x01,2
2015-07-30 17:44:59.500002,0.0520,-0.1870,-0.0140,0.1946,10,0x01,2
2015-07-30 17:44:59.600000,0.0550,-0.1920,0.0020,0.1997,10,0x01,2
2015-07-30 17:44:59.699998,0.0540,-0.1900,-0.0120,0.1979,10,0x01,2
2015-07-30 17:45:00.000023,0.0560,-0.1920,0.0010,0.2000,9,0x01,2
2015-07-30 17:45:00.099977,0.0490,-0.1880,-0.0220,0.1955,9,0x01,1
2015-07-30 17:45:00.200000,0.0510,-0.1890,-0.0200,0.1968,9,0x01,1
2015-07-30 17:45:00.300033,0.0570,-0.1900,-0.0010,0.1984,10,0x01,1
2015-07-30 17:45:00.399968,0.0570,-0.1920,-0.0020,0.2003,10,0x01,1
2015-07-30 17:45:00.500001,0.0550,-0.1880,-0.0060,0.1960,10,0x01,1
2015-07-30 17:45:00.600005,0.0570,-0.1870,-0.0050,0.1956,10,0x01,1
2015-07-30 17:45:00.700005,0.0490,-0.1860,-0.0130,0.1928,10,0x01,1
2015-07-30 17:45:00.799997,0.0520,-0.1890,-0.0080,0.1962,10,0x01,1
2015-07-30 17:45:00.900000,0.0470,-0.1840,-0.0150,0.1905,10,0x01,1
2015-07-30 17:45:00.999998,0.0580,-0.1910,-0.0020,0.1996,10,0x01,1
2015-07-30 17:45:01.100000,0.0540,-0.1900,0.0000,0.1975,10,0x01,1
2015-07-30 17:45:01.200000,0.0530,-0.1890,0.0020,0.1963,10,0x01,1
2015-07-30 17:45:01.300000,0.0480,-0.1890,-0.0130,0.1954,10,0x01,1
2015-07-30 17:45:01.400000,0.0550,-0.1920,-0.0190,0.2006,10,0x01,1
2015-07-30 17:45:01.500002,0.0540,-0.1920,-0.0070,0.1996,10,0x01,1
2015-07-30 17:45:01.600002,0.0510,-0.1860,-0.0060,0.1930,10,0x01,1
2015-07-30 17:45:01.700002,0.0530,-0.1900,-0.0100,0.1975,10,0x01,1
2015-07-30 17:45:01.799998,0.0540,-0.1880,-0.0120,0.1960,10,0x01,1
2015-07-30 17:45:01.900060,0.0520,-0.1880,-0.0150,0.1956,10,0x01,1
2015-07-30 17:45:01.999999,0.0570,-0.1850,-0.0180,0.1944,10,0x01,1
2015-07-30 17:45:02.100000,0.0570,-0.1870,-0.0160,0.1961,10,0x01,1
2015-07-30 17:45:02.200000,0.0560,-0.1910,-0.0180,0.1999,10,0x01,1
2015-07-30 17:45:02.400000,0.0610,-0.1960,-0.0120,0.2056,9,0x01,1
2015-07-30 17:45:02.500000,0.0560,-0.1920,-0.0080,0.2002,9,0x01,1
2015-07-30 17:45:02.600000,0.0570,-0.1900,-0.0050,0.1984,9,0x01,1
2015-07-30 17:45:02.700000,0.0510,-0.1840,-0.0210,0.1921,9,0x01,1
2015-07-30 17:45:02.799999,0.0520,-0.1860,-0.0180,0.1940,9,0x01,1
2015-07-30 17:45:02.900000,0.0510,-0.1840,-0.0220,0.1922,9,0x01,1
2015-07-30 17:45:03,0.0580,-0.1900,-0.0090,0.1989,9,0x01,1
2015-07-30 17:45:03.100000,0.0620,-0.1930,-0.0040,0.2028,9,0x01,1
2015-07-30 17:45:03.200001,0.0560,-0.1920,-0.0160,0.2006,10,0x01,1
2015-07-30 17:45:03.300001,0.0640,-0.1970,-0.0100,0.2074,10,0x01,1
2015-07-30 17:45:03.400000,0.0640,-0.1960,-0.0070,0.2063,10,0x01,1
2015-07-30 17:45:03.500000,0.0660,-0.1960,0.0000,0.2068,10,0x01,1
2015-07-30 17:45:03.600000,0.0480,-0.1850,-0.0220,0.1924,10,0x01,1
2015-07-30 17:45:03.699999,0.0600,-0.1940,0.0060,0.2032,10,0x01,1
2015-07-30 17:45:03.800001,0.0560,-0.1940,-0.0070,0.2020,10,0x01,1
2015-07-30 17:45:03.900001,0.0610,-0.1960,-0.0060,0.2054,10,0x01,1
2015-07-30 17:45:04,0.0580,-0.1920,-0.0140,0.2011,10,0x01,1
2015-07-30 17:45:04.099998,0.0540,-0.1940,-0.0020,0.2014,10,0x01,1
2015-07-30 17:45:04.199976,0.0560,-0.1960,0.0040,0.2039,10,0x01,1
2015-07-30 17:45:04.299976,0.0620,-0.1950,-0.0030,0.2046,10,0x01,1
2015-07-30 17:45:04.399978,0.0610,-0.1920,0.0000,0.2015,10,0x01,1
2015-07-30 17:45:04.499978,0.0630,-0.1970,-0.0140,0.2073,10,0x01,1
2015-07-30 17:45:04.600000,0.0630,-0.1960,-0.0090,0.2061,10,0x01,1
2015-07-30 17:45:04.699998,0.0600,-0.1950,-0.0170,0.2047,10,0x01,1
2015-07-30 17:45:04.800002,0.0600,-0.1940,-0.0180,0.2039,10,0x01,1
2015-07-30 17:45:04.900000,0.0620,-0.1970,-0.0190,0.2074,10,0x01,1
2015-07-30 17:45:05,0.0580,-0.1880,-0.0120,0.1971,10,0x01,1
2015-07-30 17:45:05.099998,0.0550,-0.1910,-0.0100,0.1990,10,0x01,1
2015-07-30 17:45:05.200000,0.0570,-0.1910,-0.0090,0.1995,10,0x01,1
2015-07-30 17:45:05.300000,0.0540,-0.1870,-0.0110,0.1950,10,0x01,1
2015-07-30 17:45:05.400000,0.0510,-0.1890,-0.0080,0.1959,10,0x01,1
2015-07-30 17:45:05.500002,0.0600,-0.1950,-0.0080,0.2042,10,0x01,1
2015-07-30 17:45:05.599986,0.0640,-0.1980,0.0110,0.2084,10,0x01,1
2015-07-30 17:45:05.699987,0.0610,-0.1970,0.0050,0.2063,10,0x01,1
2015-07-30 17:45:05.800000,0.0580,-0.1910,-0.0100,0.1999,10,0x01,1
2015-07-30 17:45:06.200000,0.0590,-0.1920,-0.0050,0.2009,9,0x01,1
2015-07-30 17:45:06.300000,0.0570,-0.1890,-0.0140,0.1979,9,0x01,1
2015-07-30 17:45:06.400000,0.0550,-0.1960,0.0020,0.2036,9,0x01,1
2015-07-30 17:45:06.500000,0.0650,-0.1980,0.0170,0.2091,9,0x01,1
2015-07-30 17:45:06.600000,0.0630,-0.1970,0.0090,0.2070,9,0x01,1
2015-07-30 17:45:06.700000,0.0610,-0.1950,0.0030,0.2043,9,0x01,1
2015-07-30 17:45:06.800000,0.0580,-0.1920,0.0040,0.2006,9,0x01,1
2015-07-30 17:45:06.900000,0.0600,-0.1940,0.0080,0.2032,9,0x01,1
2015-07-30 17:45:07,0.0580,-0.1930,0.0070,0.2016,9,0x01,1
2015-07-30 17:45:07.100000,0.0550,-0.1930,0.0020,0.2007,9,0x01,1
2015-07-30 17:45:07.200000,0.0540,-0.1870,-0.0030,0.1947,9,0x01,1
2015-07-30 17:45:07.300000,0.0620,-0.1990,0.0050,0.2085,9,0x01,1
2015-07-30 17:45:07.400000,0.0600,-0.1970,0.0100,0.2062,9,0x01,1
2015-07-30 17:45:07.500000,0.0600,-0.1950,-0.0040,0.2041,9,0x01,1
2015-07-30 17:45:07.600000,0.0570,-0.1940,-0.0100,0.2024,9,0x01,1
2015-07-30 17:45:07.700000,0.0590,-0.1930,0.0000,0.2018,9,0x01,1
2015-07-30 17:45:07.800000,0.0580,-0.1900,-0.0070,0.1988,9,0x01,1
2015-07-30 17:45:07.900000,0.0580,-0.1950,0.0090,0.2036,9,0x01,1
2015-07-30 17:45:08.000021,0.0540,-0.1910,0.0080,0.1986,9,0x01,1
2015-07-30 17:45:08.099979,0.0640,-0.1970,0.0050,0.2072,9,0x01,1
2015-07-30 17:45:08.200000,0.0640,-0.1960,0.0020,0.2062,9,0x01,1
2015-07-30 17:45:08.300000,0.0650,-0.1990,0.0090,0.2095,9,0x01,1
2015-07-30 17:45:08.400000,0.0600,-0.1970,0.0030,0.2060,9,0x01,1
2015-07-30 17:45:08.500000,0.0610,-0.1970,0.0060,0.2063,9,0x01,1
2015-07-30 17:45:08.600000,0.0590,-0.1960,0.0150,0.2052,9,0x01,1
2015-07-30 17:45:08.700000,0.0570,-0.1940,0.0060,0.2023,9,0x01,1
2015-07-30 17:45:08.800000,0.0650,-0.1980,-0.0160,0.2090,9,0x01,1
2015-07-30 17:45:08.900000,0.0630,-0.1970,-0.0230,0.2081,9,0x01,1
2015-07-30 17:45:09,0.0600,-0.1990,-0.0130,0.2083,8,0x01,1
2015-07-30 17:45:09.100002,0.0560,-0.1960,-0.0220,0.2050,8,0x01,1
2015-07-30 17:45:09.199998,0.0560,-0.1940,-0.0260,0.2036,8,0x01,1
2015-07-30 17:45:09.300000,0.0570,-0.1990,-0.0170,0.2077,8,0x01,1
2015-07-30 17:45:09.400000,0.0580,-0.1950,-0.0270,0.2052,8,0x01,1
2015-07-30 17:45:09.500000,0.0610,-0.1970,-0.0220,0.2074,8,0x01,2
2015-07-30 17:45:09.600000,0.0590,-0.1940,-0.0350,0.2058,8,0x01,2
2015-07-30 17:45:09.700000,0.0580,-0.1940,-0.0310,0.2048,8,0x01,2
2015-07-30 17:45:09.800000,0.0610,-0.1990,-0.0040,0.2082,8,0x01,2
2015-07-30 17:45:09.900000,0.0600,-0.2010,-0.0110,0.2101,8,0x01,2
2015-07-30 17:45:10,0.0620,-0.1990,-0.0140,0.2089,8,0x01,2
2015-07-30 17:45:10.100000,0.0620,-0.1960,-0.0130,0.2060,8,0x01,2
2015-07-30 17:45:10.200000,0.0580,-0.1900,-0.0190,0.1996,8,0x01,2
2015-07-30 17:45:10.300000,0.0620,-0.1960,-0.0140,0.2060,8,0x01,2
2015-07-30 17:45:10.400000,0.0600,-0.1930,-0.0100,0.2024,8,0x01,2
2015-07-30 17:45:10.500002,0.0590,-0.1960,-0.0290,0.2067,8,0x01,2
2015-07-30 17:45:10.599998,0.0550,-0.1910,-0.0200,0.1998,9,0x01,2
2015-07-30 17:45:10.700023,0.0550,-0.1910,-0.0260,0.2005,9,0x01,2
2015-07-30 17:45:10.800002,0.0540,-0.1910,-0.0160,0.1991,9,0x01,2
2015-07-30 17:45:10.899998,0.0510,-0.1880,-0.0190,0.1957,9,0x01,2
2015-07-30 17:45:10.999998,0.0540,-0.1900,-0.0180,0.1983,9,0x01,1
2015-07-30 17:45:11.100023,0.0520,-0.1890,-0.0230,0.1974,9,0x01,1
2015-07-30 17:45:11.199980,0.0540,-0.1910,-0.0200,0.1995,9,0x01,1
2015-07-30 17:45:11.299998,0.0570,-0.1950,-0.0150,0.2037,9,0x01,1
2015-07-30 17:45:11.400000,0.0510,-0.1910,-0.0220,0.1989,9,0x01,1
2015-07-30 17:45:11.500000,0.0530,-0.1920,-0.0250,0.2007,9,0x01,1
2015-07-30 17:45:11.600000,0.0500,-0.1900,-0.0320,0.1991,9,0x01,1
2015-07-30 17:45:11.700000,0.0520,-0.1880,-0.0210,0.1962,9,0x01,1
2015-07-30 17:45:11.800000,0.0460,-0.1860,-0.0120,0.1920,9,0x01,1
2015-07-30 17:45:11.900000,0.0470,-0.1850,-0.0200,0.1919,9,0x01,1
2015-07-30 17:45:12,0.0560,-0.1930,-0.0150,0.2015,9,0x01,1
2015-07-30 17:45:12.100000,0.0550,-0.1930,-0.0020,0.2007,9,0x01,1
2015-07-30 17:45:12.200017,0.0540,-0.1940,-0.0090,0.2016,9,0x01,1
2015-07-30 17:45:12.299983,0.0520,-0.1900,-0.0170,0.1977,9,0x01,1
2015-07-30 17:45:12.400002,0.0490,-0.1910,-0.0190,0.1981,9,0x01,1
2015-07-30 17:45:12.499998,0.0480,-0.1900,-0.0230,0.1973,9,0x01,1
2015-07-30 17:45:12.600000,0.0540,-0.1920,-0.0110,0.1998,9,0x01,1
2015-07-30 17:45:12.700000,0.0530,-0.1930,-0.0050,0.2002,9,0x01,1
2015-07-30 17:45:12.800000,0.0510,-0.1910,-0.0180,0.1985,9,0x01,1
2015-07-30 17:45:12.900020,0.0530,-0.1910,-0.0210,0.1993,9,0x01,1
2015-07-30 17:45:12.999978,0.0550,-0.1940,-0.0120,0.2020,9,0x01,1
2015-07-30 17:45:13.100002,0.0580,-0.1940,-0.0150,0.2030,9,0x01,1
2015-07-30 17:45:13.200002,0.0510,-0.1890,-0.0170,0.1965,9,0x01,1
2015-07-30 17:45:13.299998,0.0480,-0.1890,-0.0240,0.1965,9,0x01,1
2015-07-30 17:45:13.400000,0.0520,-0.1920,-0.0260,0.2006,9,0x01,1
2015-07-30 17:45:13.500023,0.0500,-0.1890,-0.0280,0.1975,9,0x01,1
2015-07-30 17:45:13.600023,0.0460,-0.1850,-0.0290,0.1928,9,0x01,1
2015-07-30 17:45:13.699978,0.0420,-0.1820,-0.0380,0.1906,9,0x01,1
2015-07-30 17:45:13.800022,0.0560,-0.1920,-0.0180,0.2008,9,0x01,1
2015-07-30 17:45:13.899967,0.0520,-0.1910,-0.0160,0.1986,9,0x01,1
2015-07-30 17:45:13.999967,0.0530,-0.1890,-0.0150,0.1969,9,0x01,1
2015-07-30 17:45:14.100000,0.0540,-0.1920,-0.0180,0.2003,9,0x01,1
2015-07-30 17:45:14.200000,0.0600,-0.1940,-0.0170,0.2038,9,0x01,1
2015-07-30 17:45:14.300023,0.0460,-0.1870,-0.0220,0.1938,9,0x01,1
2015-07-30 17:45:14.400000,0.0490,-0.1950,-0.0120,0.2014,9,0x01,1
2015-07-30 17:45:14.499981,0.0490,-0.1880,-0.0130,0.1947,9,0x01,1
2015-07-30 17:45:14.599997,0.0520,-0.1940,-0.0090,0.2010,9,0x01,1
2015-07-30 17:45:14.700023,0.0630,-0.1980,-0.0070,0.2079,9,0x01,1
2015-07-30 17:45:14.799998,0.0600,-0.1970,-0.0090,0.2061,9,0x01,1
2015-07-30 17:45:14.899980,0.0600,-0.1980,-0.0060,0.2070,9,0x01,1
2015-07-30 17:45:15,0.0590,-0.1950,-0.0090,0.2039,9,0x01,1
2015-07-30 17:45:15.100000,0.0570,-0.1950,-0.0160,0.2038,9,0x01,1
2015-07-30 17:45:15.200000,0.0560,-0.1950,-0.0260,0.2045,9,0x01,1
2015-07-30 17:45:15.300000,0.0570,-0.1980,-0.0160,0.2067,9,0x01,1
2015-07-30 17:45:15.400000,0.0610,-0.1970,-0.0050,0.2063,9,0x01,1
2015-07-30 17:45:15.500000,0.0610,-0.1930,-0.0040,0.2024,9,0x01,1
2015-07-30 17:45:15.600000,0.0570,-0.1970,-0.0060,0.2052,9,0x01,1
2015-07-30 17:45:15.700033,0.0510,-0.1920,-0.0220,0.1999,9,0x01,1
2015-07-30 17:45:15.799968,0.0490,-0.1900,-0.0240,0.1977,9,0x01,1
2015-07-30 17:45:15.900000,0.0490,-0.1920,-0.0270,0.2000,9,0x01,1
2015-07-30 17:45:16,0.0530,-0.1950,-0.0160,0.2027,9,0x01,1
2015-07-30 17:45:16.100000,0.0530,-0.1930,-0.0180,0.2010,9,0x01,1
2015-07-30 17:45:16.200000,0.0530,-0.1930,-0.0150,0.2007,9,0x01,1
2015-07-30 17:45:16.300000,0.0560,-0.1930,-0.0140,0.2014,9,0x01,1
2015-07-30 17:45:16.400000,0.0550,-0.1940,-0.0190,0.2025,9,0x01,1
2015-07-30 17:45:16.500000,0.0540,-0.1930,-0.0190,0.2013,9,0x01,1
2015-07-30 17:45:16.600000,0.0560,-0.1950,-0.0130,0.2033,9,0x01,1
2015-07-30 17:45:16.700000,0.0540,-0.1920,-0.0150,0.2000,9,0x01,1
2015-07-30 17:45:16.800012,0.0510,-0.1920,-0.0160,0.1993,9,0x01,1
2015-07-30 17:45:16.900011,0.0530,-0.1890,-0.0260,0.1980,9,0x01,1
2015-07-30 17:45:16.999977,0.0580,-0.1930,-0.0190,0.2024,9,0x01,1
2015-07-30 17:45:17.100000,0.0510,-0.1900,-0.0280,0.1987,9,0x01,1
2015-07-30 17:45:17.200023,0.0550,-0.1910,-0.0200,0.1998,9,0x01,1
2015-07-30 17:45:17.300000,0.0520,-0.1900,-0.0110,0.1973,9,0x01,1
2015-07-30 17:45:17.400058,0.0530,-0.1900,-0.0140,0.1977,9,0x01,1
2015-07-30 17:45:17.500058,0.0540,-0.1920,-0.0130,0.1999,9,0x01,1
2015-07-30 17:45:17.599990,0.0570,-0.1960,-0.0030,0.2041,9,0x01,1
2015-07-30 17:45:17.700010,0.0550,-0.1940,-0.0040,0.2017,9,0x01,1
2015-07-30 17:45:17.799990,0.0470,-0.1860,-0.0170,0.1926,9,0x01,1
2015-07-30 17:45:17.900010,0.0610,-0.2020,-0.0030,0.2110,9,0x01,1
2015-07-30 17:45:18,0.0560,-0.1930,-0.0150,0.2015,9,0x01,1
2015-07-30 17:45:18.200016,0.0570,-0.1930,-0.0220,0.2024,8,0x01,1
2015-07-30 17:45:18.299987,0.0610,-0.1970,-0.0200,0.2072,8,0x01,1
2015-07-30 17:45:18.400023,0.0560,-0.1960,-0.0260,0.2055,8,0x01,1
2015-07-30 17:45:18.499977,0.0600,-0.1960,-0.0160,0.2056,8,0x01,1
2015-07-30 17:45:18.600010,0.0580,-0.1950,-0.0160,0.2041,8,0x01,1
2015-07-30 17:45:18.700000,0.0600,-0.1950,-0.0150,0.2046,8,0x01,1
2015-07-30 17:45:18.800028,0.0630,-0.1980,-0.0180,0.2086,8,0x01,1
2015-07-30 17:45:18.899844,0.0630,-0.2000,-0.0190,0.2105,8,0x01,1
2015-07-30 17:45:19.000110,0.0640,-0.1970,-0.0170,0.2078,8,0x01,1
2015-07-30 17:45:19.100020,0.0640,-0.1980,-0.0220,0.2092,8,0x01,2
2015-07-30 17:45:19.199999,0.0580,-0.1940,-0.0280,0.2044,8,0x01,2
2015-07-30 17:45:19.300000,0.0570,-0.1950,-0.0200,0.2041,8,0x01,2
2015-07-30 17:45:19.400000,0.0550,-0.1930,-0.0190,0.2016,8,0x01,2
2015-07-30 17:45:19.500000,0.0610,-0.1980,-0.0190,0.2081,8,0x01,2
2015-07-30 17:45:19.800001,0.0610,-0.1950,-0.0210,0.2054,8,0x01,2
2015-07-30 17:45:19.900002,0.0600,-0.1920,-0.0170,0.2019,8,0x01,2
2015-07-30 17:45:20.000011,0.0600,-0.1940,-0.0200,0.2040,8,0x01,2
2015-07-30 17:45:20.100011,0.0580,-0.1980,-0.0220,0.2075,8,0x01,2
2015-07-30 17:45:20.199999,0.0610,-0.1980,-0.0230,0.2085,8,0x01,2
2015-07-30 17:45:20.299939,0.0610,-0.1980,-0.0210,0.2082,8,0x01,2
2015-07-30 17:45:20.400003,0.0600,-0.2030,-0.0130,0.2121,8,0x01,2
2015-07-30 17:45:20.500000,0.0590,-0.1980,-0.0150,0.2071,8,0x01,2
2015-07-30 17:45:20.600000,0.0680,-0.1990,-0.0120,0.2106,8,0x01,2
2015-07-30 17:45:20.700000,0.0700,-0.2010,-0.0170,0.2135,8,0x01,2
2015-07-30 17:45:20.800000,0.0700,-0.2010,-0.0200,0.2138,8,0x01,2
2015-07-30 17:45:20.900014,0.0680,-0.2000,-0.0170,0.2119,8,0x01,2
2015-07-30 17:45:21.000009,0.0560,-0.1930,0.0000,0.2010,9,0x01,2
2015-07-30 17:45:21.099977,0.0570,-0.1940,0.0020,0.2022,9,0x01,1
2015-07-30 17:45:21.200058,0.0530,-0.1930,-0.0140,0.2006,9,0x01,1
2015-07-30 17:45:21.300000,0.0540,-0.1930,-0.0150,0.2010,9,0x01,1
2015-07-30 17:45:21.400000,0.0550,-0.1920,-0.0140,0.2002,9,0x01,1
2015-07-30 17:45:21.500000,0.0550,-0.1890,-0.0170,0.1976,9,0x01,1
2015-07-30 17:45:21.600013,0.0580,-0.1900,-0.0190,0.1996,9,0x01,1
2015-07-30 17:45:21.699977,0.0500,-0.1890,-0.0240,0.1970,9,0x01,1
2015-07-30 17:45:21.800043,0.0590,-0.1900,-0.0100,0.1992,9,0x01,1
