47:09.1,-0.041,-0.2,0.039,0.2079,7,0x01,3
47:09.2,-0.044,-0.2,0.027,0.2066,7,0x01,3
47:09.3,-0.047,-0.196,0.034,0.2044,7,0x01,3
47:09.4,-0.052,-0.202,0.009,0.2088,7,0x01,3
47:09.5,-0.042,-0.2,0.036,0.2075,7,0x01,3
47:09.6,-0.043,-0.202,0.029,0.2086,7,0x01,3
47:09.7,-0.042,-0.203,0.021,0.2084,7,0x01,2
47:09.8,-0.041,-0.205,0.022,0.2102,7,0x01,2
47:09.9,-0.048,-0.203,0.018,0.2094,7,0x01,2
47:10.0,-0.049,-0.202,0.008,0.208,7,0x01,2
47:10.1,-0.049,-0.202,0.013,0.2083,7,0x01,2
47:10.2,-0.054,-0.2,0.004,0.2072,7,0x01,2
47:10.3,-0.056,-0.2,0.008,0.2078,7,0x01,2
47:10.4,-0.058,-0.196,0.006,0.2045,8,0x01,2
47:10.5,-0.057,-0.197,0.011,0.2054,8,0x01,2
47:10.6,-0.051,-0.198,0.026,0.2061,8,0x01,1
47:10.7,-0.053,-0.197,0.014,0.2045,8,0x01,1
47:10.8,-0.046,-0.2,0.022,0.2064,8,0x01,1
47:10.9,-0.049,-0.2,0.018,0.2067,8,0x01,1
47:11.0,-0.046,-0.199,0.024,0.2057,8,0x01,1
47:11.1,-0.043,-0.196,0.027,0.2025,8,0x01,1
47:11.2,-0.056,-0.198,0.017,0.2065,8,0x01,1
47:11.3,-0.044,-0.192,0.04,0.201,8,0x01,1
47:11.4,-0.04,-0.196,0.049,0.206,8,0x01,1
47:11.5,-0.043,-0.193,0.039,0.2015,8,0x01,1
47:11.6,-0.056,-0.195,0.015,0.2034,8,0x01,1
47:11.7,-0.051,-0.194,0.013,0.201,8,0x01,1
47:11.8,-0.052,-0.196,0.005,0.2028,8,0x01,1
47:11.9,-0.058,-0.192,0.014,0.2011,8,0x01,1
47:12.0,-0.052,-0.192,0.026,0.2006,8,0x01,1
47:12.1,-0.047,-0.199,0.025,0.206,8,0x01,1
47:12.2,-0.049,-0.198,0.023,0.2053,8,0x01,1
47:12.3,-0.05,-0.191,0.024,0.1989,8,0x01,1
47:12.4,-0.055,-0.188,0.014,0.1964,8,0x01,1
47:12.5,-0.05,-0.198,0.015,0.2048,8,0x01,1
47:12.6,-0.049,-0.196,0.017,0.2027,8,0x01,1
47:12.7,-0.054,-0.195,0.011,0.2026,8,0x01,1
47:12.8,-0.048,-0.19,0.02,0.197,8,0x01,1
47:12.9,-0.044,-0.188,0.029,0.1952,8,0x01,1
47:13.0,-0.043,-0.193,0.03,0.2,8,0x01,1
47:13.1,-0.05,-0.2,0.027,0.2079,8,0x01,1
47:13.2,-0.043,-0.199,0.04,0.2075,8,0x01,1
47:13.3,-0.044,-0.202,0.038,0.2102,8,0x01,1
47:13.4,-0.049,-0.195,0.03,0.2033,8,0x01,1
47:13.5,-0.042,-0.194,0.023,0.1998,8,0x01,1
47:13.6,-0.044,-0.193,0.02,0.199,8,0x01,1
47:13.7,-0.044,-0.2,0.017,0.2055,8,0x01,1
47:13.8,-0.045,-0.198,0.019,0.2039,8,0x01,1
47:13.9,-0.036,-0.202,0.034,0.208,8,0x01,1
47:14.0,-0.037,-0.197,0.043,0.205,8,0x01,1
47:14.1,-0.048,-0.192,0.023,0.1992,8,0x01,1
47:14.2,-0.044,-0.192,0.036,0.2002,8,0x01,1
47:14.3,-0.051,-0.192,0.023,0.2,8,0x01,1
47:14.4,-0.036,-0.196,0.045,0.2043,8,0x01,1
47:14.5,-0.045,-0.197,0.031,0.2044,8,0x01,1
47:14.6,-0.043,-0.198,0.037,0.206,8,0x01,1
47:14.7,-0.04,-0.197,0.036,0.2042,8,0x01,1
47:14.8,-0.04,-0.197,0.033,0.2037,8,0x01,1
47:14.9,-0.041,-0.2,0.032,0.2067,8,0x01,1
47:15.0,-0.037,-0.2,0.049,0.2092,8,0x01,1
47:15.1,-0.042,-0.198,0.038,0.2059,8,0x01,1
47:15.2,-0.039,-0.2,0.042,0.2081,8,0x01,1
47:15.3,-0.052,-0.194,0.035,0.2039,8,0x01,1
47:15.4,-0.047,-0.197,0.044,0.2073,8,0x01,1
47:15.5,-0.05,-0.196,0.03,0.2045,8,0x01,1
47:15.6,-0.045,-0.202,0.037,0.2102,8,0x01,1
47:15.7,-0.051,-0.198,0.02,0.2054,8,0x01,1
47:15.8,-0.048,-0.197,0.019,0.2037,8,0x01,1
47:15.9,-0.049,-0.193,0.024,0.2006,8,0x01,1
47:16.0,-0.041,-0.198,0.046,0.2074,8,0x01,1
47:16.1,-0.046,-0.195,0.03,0.2026,8,0x01,1
47:16.2,-0.042,-0.198,0.036,0.2056,8,0x01,1
47:16.3,-0.046,-0.202,0.031,0.2095,8,0x01,1
47:16.4,-0.051,-0.198,0.025,0.206,8,0x01,1
47:16.5,-0.048,-0.202,0.03,0.2098,8,0x01,1
47:16.6,-0.054,-0.193,0.023,0.2017,9,0x01,1
47:16.7,-0.054,-0.199,0.023,0.2075,9,0x01,1
47:16.8,-0.052,-0.194,0.024,0.2023,9,0x01,1
47:16.9,-0.052,-0.196,0.025,0.2043,9,0x01,1
47:17.0,-0.055,-0.199,0.007,0.2066,9,0x01,1
47:17.1,-0.056,-0.197,0.009,0.205,9,0x01,1
47:17.2,-0.058,-0.192,0.029,0.2027,9,0x01,1
47:17.3,-0.054,-0.194,0.016,0.202,9,0x01,1
47:17.4,-0.046,-0.199,0.039,0.2079,9,0x01,1
47:17.5,-0.052,-0.198,0.007,0.2048,9,0x01,1
47:17.6,-0.048,-0.197,0.017,0.2035,9,0x01,1
47:17.8,-0.046,-0.196,0.02,0.2023,8,0x01,1
47:17.9,-0.039,-0.203,0.034,0.2095,8,0x01,1
7/30/2015 17:47,-0.035,-0.201,0.031,0.2064,8,0x01,1
47:18.1,-0.043,-0.201,0.031,0.2079,8,0x01,1
47:18.2,-0.048,-0.197,0.027,0.2046,8,0x01,1
47:18.3,-0.045,-0.2,0.024,0.2064,8,0x01,1
47:18.4,-0.045,-0.198,0.02,0.204,8,0x01,1
47:18.5,-0.044,-0.198,0.024,0.2042,8,0x01,1
47:18.6,-0.057,-0.196,0.028,0.206,8,0x01,1
47:18.7,-0.055,-0.195,0.025,0.2041,8,0x01,1
47:18.8,-0.048,-0.201,0.025,0.2082,9,0x01,1
47:18.9,-0.046,-0.201,0.029,0.2082,9,0x01,1
7/30/2015 17:47,-0.046,-0.196,0.022,0.2025,9,0x01,1
47:19.1,-0.049,-0.193,0.01,0.1994,9,0x01,1
47:19.2,-0.049,-0.193,0.022,0.2003,9,0x01,1
47:19.3,-0.05,-0.197,0.039,0.207,9,0x01,1
47:19.4,-0.04,-0.199,0.051,0.2093,9,0x01,1
47:19.5,-0.046,-0.196,0.046,0.2065,9,0x01,1
47:19.6,-0.049,-0.194,0.029,0.2022,9,0x01,1
47:19.7,-0.035,-0.2,0.046,0.2082,9,0x01,1
47:19.8,-0.035,-0.196,0.049,0.205,9,0x01,1
47:19.9,-0.045,-0.199,0.041,0.2081,9,0x01,1
7/30/2015 17:47,-0.045,-0.2,0.037,0.2083,9,0x01,1
47:20.1,-0.039,-0.204,0.034,0.2105,9,0x01,1
47:20.2,-0.034,-0.206,0.04,0.2126,9,0x01,1
47:20.3,-0.042,-0.201,0.03,0.2075,9,0x01,1
47:20.4,-0.044,-0.198,0.026,0.2045,9,0x01,1
47:20.5,-0.043,-0.194,0.028,0.2007,9,0x01,1
47:20.6,-0.042,-0.195,0.029,0.2016,9,0x01,1
47:20.7,-0.038,-0.2,0.037,0.2069,8,0x01,1
47:20.8,-0.039,-0.199,0.043,0.2073,8,0x01,1
47:20.9,-0.039,-0.201,0.035,0.2077,8,0x01,1
7/30/2015 17:47,-0.051,-0.196,0.026,0.2042,8,0x01,1
47:21.1,-0.046,-0.198,0.032,0.2058,8,0x01,1
47:21.2,-0.041,-0.2,0.024,0.2056,8,0x01,1
47:21.3,-0.043,-0.198,0.02,0.2036,8,0x01,1
47:21.4,-0.036,-0.199,0.039,0.206,9,0x01,1
47:21.5,-0.04,-0.197,0.046,0.2062,9,0x01,1
47:21.6,-0.042,-0.198,0.043,0.2069,9,0x01,1
47:21.7,-0.045,-0.197,0.036,0.2053,9,0x01,1
47:21.8,-0.043,-0.198,0.039,0.2063,9,0x01,1
47:21.9,-0.046,-0.193,0.038,0.202,9,0x01,1
7/30/2015 17:47,-0.043,-0.195,0.047,0.2051,9,0x01,1
47:22.1,-0.036,-0.203,0.049,0.2119,9,0x01,1
47:22.2,-0.034,-0.203,0.056,0.2133,9,0x01,1
47:22.3,-0.047,-0.197,0.029,0.2046,9,0x01,1
47:22.4,-0.046,-0.195,0.03,0.2026,9,0x01,1
47:22.5,-0.045,-0.191,0.027,0.1981,9,0x01,1
47:22.6,-0.045,-0.194,0.025,0.2007,9,0x01,1
47:22.7,-0.044,-0.196,0.027,0.2027,9,0x01,1
47:22.8,-0.044,-0.198,0.027,0.2046,9,0x01,1
47:22.9,-0.05,-0.192,0.019,0.1993,9,0x01,1
7/30/2015 17:47,-0.043,-0.194,0.033,0.2014,9,0x01,1
47:23.1,-0.045,-0.193,0.034,0.2011,9,0x01,1
47:23.2,-0.046,-0.196,0.037,0.2047,9,0x01,1
47:23.3,-0.044,-0.193,0.033,0.2007,9,0x01,1
47:23.4,-0.044,-0.198,0.036,0.206,9,0x01,1
47:23.5,-0.043,-0.197,0.036,0.2048,9,0x01,1
47:23.6,-0.041,-0.197,0.042,0.2056,9,0x01,1
47:23.7,-0.04,-0.195,0.042,0.2034,9,0x01,1
47:23.8,-0.04,-0.195,0.037,0.2025,9,0x01,1
47:23.9,-0.043,-0.198,0.039,0.2063,9,0x01,1
7/30/2015 17:47,-0.048,-0.193,0.03,0.2011,9,0x01,1
47:24.1,-0.049,-0.191,0.019,0.1981,9,0x01,1
47:24.2,-0.045,-0.194,0.027,0.201,9,0x01,1
47:24.3,-0.047,-0.196,0.028,0.2035,9,0x01,1
47:24.4,-0.046,-0.197,0.022,0.2035,9,0x01,1
47:24.5,-0.052,-0.194,0.033,0.2035,9,0x01,1
47:24.6,-0.051,-0.193,0.027,0.2014,9,0x01,1
47:24.7,-0.052,-0.194,0.027,0.2027,9,0x01,1
47:24.8,-0.044,-0.198,0.035,0.2058,9,0x01,1
47:24.9,-0.043,-0.201,0.028,0.2074,9,0x01,1
7/30/2015 17:47,-0.047,-0.193,0.026,0.2003,9,0x01,1
47:25.1,-0.046,-0.196,0.017,0.202,9,0x01,1
47:25.2,-0.047,-0.195,0.017,0.2013,9,0x01,1
47:25.3,-0.043,-0.195,0.026,0.2014,9,0x01,1
47:25.4,-0.044,-0.193,0.027,0.1998,9,0x01,1
47:25.5,-0.032,-0.201,0.041,0.2076,9,0x01,1
47:25.6,-0.029,-0.197,0.044,0.2039,9,0x01,1
47:25.7,-0.035,-0.2,0.039,0.2068,9,0x01,1
47:25.8,-0.037,-0.199,0.032,0.2049,9,0x01,1
47:25.9,-0.04,-0.202,0.035,0.2089,9,0x01,1
7/30/2015 17:47,-0.04,-0.197,0.034,0.2039,9,0x01,1
47:26.1,-0.039,-0.2,0.04,0.2077,9,0x01,1
47:26.2,-0.046,-0.198,0.033,0.2059,9,0x01,1
47:26.3,-0.041,-0.201,0.044,0.2098,9,0x01,1
47:26.4,-0.043,-0.196,0.047,0.2061,9,0x01,1
47:26.6,-0.038,-0.201,0.044,0.2092,8,0x01,1
47:26.7,-0.043,-0.203,0.027,0.2093,8,0x01,1
47:26.8,-0.036,-0.201,0.042,0.2085,8,0x01,1
47:26.9,-0.045,-0.198,0.026,0.2047,8,0x01,1
47:27.0,-0.044,-0.196,0.021,0.202,7,0x01,1
47:27.1,-0.044,-0.199,0.02,0.2048,7,0x01,3
47:27.2,-0.041,-0.204,0.011,0.2084,7,0x01,3
47:27.3,-0.05,-0.198,0.024,0.2056,7,0x01,3
47:27.4,-0.048,-0.194,0.027,0.2017,7,0x01,3
47:27.5,-0.046,-0.193,0.022,0.1996,7,0x01,3
47:27.6,-0.047,-0.202,0.018,0.2082,7,0x01,3
47:27.7,-0.055,-0.194,0.018,0.2024,7,0x01,3
47:27.8,-0.053,-0.199,0.019,0.2068,7,0x01,3
47:27.9,-0.057,-0.2,0.022,0.2091,7,0x01,3
7/30/2015 17:47,-0.051,-0.2,0.023,0.2077,7,0x01,3
47:28.1,-0.047,-0.198,0.018,0.2043,7,0x01,3
47:28.2,-0.053,-0.201,0.007,0.208,7,0x01,3
47:28.3,-0.045,-0.203,0.016,0.2085,7,0x01,3
47:28.4,-0.054,-0.198,0.022,0.2064,8,0x01,3
47:28.5,-0.057,-0.194,0.027,0.204,8,0x01,3
47:28.6,-0.056,-0.194,0.03,0.2041,8,0x01,3
47:28.7,-0.06,-0.193,0.02,0.2031,8,0x01,3
47:28.8,-0.06,-0.192,0.01,0.2014,8,0x01,3
47:28.9,-0.056,-0.19,0.021,0.1992,8,0x01,3
47:29.0,-0.044,-0.196,0.035,0.2039,8,0x01,1
47:29.1,-0.042,-0.203,0.032,0.2098,8,0x01,1
47:29.2,-0.047,-0.2,0.02,0.2064,8,0x01,1
47:29.3,-0.048,-0.201,0.023,0.2079,8,0x01,1
47:29.4,-0.043,-0.199,0.033,0.2062,8,0x01,1
47:29.5,-0.052,-0.201,0.02,0.2086,8,0x01,1
47:29.6,-0.042,-0.202,0.037,0.2096,8,0x01,1
47:29.7,-0.047,-0.198,0.033,0.2062,8,0x01,1
47:29.8,-0.051,-0.198,0.023,0.2058,8,0x01,1
47:29.9,-0.047,-0.198,0.016,0.2041,8,0x01,1
7/30/2015 17:47,-0.046,-0.201,0.013,0.2066,8,0x01,1
47:30.1,-0.046,-0.202,0.031,0.2095,8,0x01,1
47:30.2,-0.043,-0.201,0.028,0.2074,8,0x01,1
47:30.3,-0.053,-0.196,0.024,0.2045,8,0x01,1
47:30.4,-0.05,-0.199,0.018,0.206,8,0x01,1
47:30.5,-0.035,-0.199,0.057,0.2099,8,0x01,1
47:30.6,-0.036,-0.199,0.051,0.2086,8,0x01,1
47:30.7,-0.041,-0.199,0.034,0.206,8,0x01,1
47:30.8,-0.042,-0.198,0.036,0.2056,8,0x01,1
47:30.9,-0.043,-0.197,0.031,0.204,8,0x01,1
47:31.0,-0.037,-0.194,0.044,0.2023,8,0x01,1
47:31.1,-0.036,-0.192,0.039,0.1992,8,0x01,1
47:31.2,-0.043,-0.191,0.022,0.197,8,0x01,1
47:31.3,-0.046,-0.195,0.037,0.2037,8,0x01,1
47:31.4,-0.043,-0.196,0.043,0.2052,8,0x01,1
47:31.5,-0.049,-0.193,0.026,0.2008,8,0x01,1
47:31.6,-0.046,-0.198,0.028,0.2052,8,0x01,1
47:31.7,-0.046,-0.197,0.037,0.2057,8,0x01,1
47:31.8,-0.044,-0.196,0.039,0.2046,8,0x01,1
47:31.9,-0.047,-0.195,0.038,0.2042,8,0x01,1
7/30/2015 17:47,-0.047,-0.194,0.038,0.2032,8,0x01,1
47:32.1,-0.048,-0.193,0.028,0.2008,8,0x01,1
47:32.2,-0.038,-0.196,0.043,0.2042,8,0x01,1
47:32.3,-0.052,-0.192,0.02,0.1999,8,0x01,1
47:32.4,-0.05,-0.189,0.024,0.197,8,0x01,1
47:32.5,-0.047,-0.191,0.026,0.1984,8,0x01,1
47:32.6,-0.048,-0.191,0.033,0.1997,8,0x01,1
47:32.7,-0.041,-0.195,0.037,0.2027,8,0x01,1
47:32.8,-0.046,-0.196,0.02,0.2023,8,0x01,1
47:32.9,-0.046,-0.193,0.022,0.1996,8,0x01,1
7/30/2015 17:47,-0.06,-0.197,0.008,0.2061,8,0x01,1
47:33.1,-0.052,-0.197,0.021,0.2048,8,0x01,3
47:33.2,-0.052,-0.193,0.01,0.2001,8,0x01,3
47:33.3,-0.047,-0.196,0.026,0.2032,8,0x01,3
47:33.4,-0.058,-0.198,0.004,0.2064,8,0x01,3
47:33.5,-0.047,-0.192,0.031,0.2001,8,0x01,3
47:33.6,-0.05,-0.192,0.014,0.1989,8,0x01,3
47:33.7,-0.055,-0.191,0.013,0.1992,8,0x01,3
47:33.8,-0.047,-0.194,0.02,0.2006,9,0x01,3
47:33.9,-0.039,-0.196,0.043,0.2044,9,0x01,3
7/30/2015 17:47,-0.039,-0.194,0.039,0.2017,9,0x01,3
47:34.1,-0.04,-0.197,0.043,0.2056,9,0x01,1
47:34.2,-0.04,-0.198,0.039,0.2057,9,0x01,1
47:34.3,-0.042,-0.197,0.041,0.2056,9,0x01,1
47:34.4,-0.042,-0.191,0.038,0.1992,9,0x01,1
47:34.5,-0.055,-0.186,0.02,0.195,9,0x01,1
47:34.6,-0.047,-0.198,0.035,0.2065,9,0x01,1
47:34.7,-0.048,-0.197,0.03,0.205,9,0x01,1
47:34.8,-0.047,-0.198,0.035,0.2065,9,0x01,1
47:34.9,-0.044,-0.198,0.039,0.2065,9,0x01,1
7/30/2015 17:47,-0.048,-0.194,0.021,0.201,9,0x01,1
47:35.1,-0.049,-0.195,0.02,0.2021,9,0x01,1
47:35.2,-0.046,-0.194,0.03,0.2016,9,0x01,1
47:35.3,-0.045,-0.194,0.034,0.202,9,0x01,1
47:35.4,-0.054,-0.198,0.021,0.2063,9,0x01,1
47:35.5,-0.052,-0.197,0.021,0.2048,9,0x01,1
47:35.6,-0.048,-0.197,0.025,0.2043,9,0x01,1
47:35.7,-0.048,-0.201,0.022,0.2078,9,0x01,1
47:35.8,-0.052,-0.195,0.021,0.2029,9,0x01,1
47:35.9,-0.049,-0.197,0.021,0.2041,9,0x01,1
7/30/2015 17:47,-0.05,-0.197,0.011,0.2035,9,0x01,1
47:36.1,-0.048,-0.201,0.032,0.2091,9,0x01,1
47:36.2,-0.05,-0.196,0.02,0.2033,9,0x01,1
47:36.3,-0.044,-0.199,0.024,0.2052,9,0x01,1
47:36.4,-0.041,-0.195,0.034,0.2021,9,0x01,1
47:36.5,-0.043,-0.198,0.032,0.2051,9,0x01,1
47:36.6,-0.055,-0.197,0.014,0.205,9,0x01,1
47:36.7,-0.055,-0.192,0.02,0.2007,9,0x01,1
47:36.8,-0.053,-0.195,0.023,0.2034,9,0x01,1
47:36.9,-0.053,-0.196,0.025,0.2046,9,0x01,1
47:37.0,-0.055,-0.193,0.012,0.201,9,0x01,1
47:37.1,-0.054,-0.195,0.019,0.2032,9,0x01,1
47:37.2,-0.054,-0.194,0.016,0.202,9,0x01,1
47:37.3,-0.054,-0.193,0.018,0.2012,9,0x01,1
47:37.4,-0.048,-0.199,0.031,0.207,9,0x01,1
47:37.5,-0.049,-0.199,0.029,0.207,9,0x01,1
47:37.6,-0.047,-0.198,0.025,0.205,9,0x01,1
47:37.7,-0.05,-0.197,0.025,0.2048,9,0x01,1
47:37.8,-0.052,-0.195,0.027,0.2036,9,0x01,1
47:37.9,-0.05,-0.197,0.032,0.2057,9,0x01,1
47:38.0,-0.052,-0.198,0.037,0.208,9,0x01,1
47:38.1,-0.046,-0.201,0.027,0.208,9,0x01,1
47:38.2,-0.052,-0.198,0.018,0.2055,9,0x01,1
47:38.3,-0.046,-0.198,0.031,0.2056,9,0x01,1
47:38.4,-0.051,-0.194,0.032,0.2031,9,0x01,1
47:38.5,-0.046,-0.2,0.033,0.2079,9,0x01,1
47:38.6,-0.047,-0.2,0.022,0.2066,9,0x01,1
47:38.7,-0.049,-0.191,0.019,0.1981,9,0x01,1
47:38.8,-0.05,-0.191,0.023,0.1988,9,0x01,1
47:38.9,-0.046,-0.194,0.027,0.2012,9,0x01,1
47:39.0,-0.045,-0.202,0.034,0.2097,9,0x01,1
47:39.1,-0.053,-0.198,0.031,0.2073,9,0x01,1
47:39.2,-0.045,-0.201,0.047,0.2113,9,0x01,1
47:39.3,-0.052,-0.198,0.034,0.2075,9,0x01,1
47:39.4,-0.037,-0.204,0.046,0.2124,9,0x01,1
47:39.5,-0.041,-0.201,0.034,0.2079,9,0x01,1
47:39.6,-0.045,-0.201,0.038,0.2095,9,0x01,1
47:39.7,-0.043,-0.199,0.018,0.2044,9,0x01,1
47:39.8,-0.038,-0.199,0.028,0.2045,9,0x01,1
47:39.9,-0.047,-0.202,0.03,0.2096,9,0x01,1
7/30/2015 17:47,-0.052,-0.199,0.028,0.2076,9,0x01,1
47:40.1,-0.046,-0.198,0.03,0.2055,9,0x01,1
47:40.2,-0.044,-0.199,0.034,0.2066,9,0x01,1
47:40.3,-0.05,-0.198,0.026,0.2059,9,0x01,1
47:40.4,-0.054,-0.198,0.014,0.2057,9,0x01,1
47:40.5,-0.05,-0.2,0.025,0.2077,9,0x01,1
47:40.6,-0.05,-0.202,0.029,0.2101,9,0x01,1
47:40.7,-0.05,-0.2,0.017,0.2069,9,0x01,1
47:40.8,-0.047,-0.203,0.027,0.2101,9,0x01,1
47:40.9,-0.057,-0.197,0.009,0.2053,9,0x01,1
7/30/2015 17:47,-0.048,-0.197,0.029,0.2048,9,0x01,1
47:41.1,-0.045,-0.196,0.028,0.203,9,0x01,1
47:41.2,-0.052,-0.198,0.016,0.2053,9,0x01,1
47:41.3,-0.055,-0.193,0.01,0.2009,9,0x01,1
47:41.4,-0.041,-0.199,0.037,0.2065,9,0x01,1
47:41.5,-0.049,-0.193,0.017,0.1998,9,0x01,1
47:41.6,-0.054,-0.198,0.027,0.207,9,0x01,1
47:41.7,-0.055,-0.198,0.019,0.2064,9,0x01,1
47:41.8,-0.053,-0.194,0.008,0.2013,9,0x01,1
47:41.9,-0.056,-0.195,0.015,0.2034,9,0x01,1
47:42.0,-0.055,-0.192,0.012,0.2001,9,0x01,1
47:42.1,-0.052,-0.194,0.014,0.2013,9,0x01,1
47:42.2,-0.047,-0.196,0.028,0.2035,9,0x01,1
47:42.3,-0.04,-0.194,0.032,0.2006,9,0x01,1
47:42.4,-0.044,-0.195,0.036,0.2031,9,0x01,1
47:42.5,-0.051,-0.2,0.023,0.2077,9,0x01,1
47:42.6,-0.049,-0.199,0.027,0.2067,9,0x01,1
47:42.7,-0.044,-0.199,0.028,0.2057,9,0x01,1
47:42.8,-0.045,-0.195,0.031,0.2025,9,0x01,1
47:42.9,-0.048,-0.196,0.023,0.2031,9,0x01,1
47:43.0,-0.045,-0.197,0.027,0.2039,9,0x01,1
47:43.1,-0.055,-0.194,0.022,0.2028,9,0x01,1
47:43.2,-0.052,-0.193,0.033,0.2026,9,0x01,1
47:43.3,-0.055,-0.193,0.02,0.2017,9,0x01,1
47:43.4,-0.053,-0.195,0.024,0.2035,9,0x01,1
47:43.5,-0.05,-0.195,0.015,0.2019,9,0x01,1
47:43.6,-0.052,-0.198,0.03,0.2069,9,0x01,1
47:43.7,-0.045,-0.202,0.028,0.2088,9,0x01,1
47:43.8,-0.048,-0.198,0.029,0.2058,9,0x01,1
47:43.9,-0.052,-0.196,0.023,0.2041,9,0x01,1
47:44.0,-0.053,-0.199,0.017,0.2066,9,0x01,1
47:44.1,-0.048,-0.194,0.017,0.2006,9,0x01,1
47:44.2,-0.051,-0.194,0.011,0.2009,9,0x01,1
47:44.3,-0.057,-0.194,0.016,0.2028,9,0x01,1
47:44.4,-0.05,-0.195,0.022,0.2025,9,0x01,1
47:44.5,-0.064,-0.194,-0.001,0.2043,9,0x01,1
47:44.6,-0.056,-0.199,0.007,0.2068,9,0x01,1
47:44.7,-0.057,-0.196,0.016,0.2047,9,0x01,1
47:44.8,-0.06,-0.192,0.012,0.2015,9,0x01,1
47:44.9,-0.051,-0.195,0.026,0.2032,9,0x01,1
47:45.0,-0.05,-0.196,0.03,0.2045,9,0x01,1
47:45.1,-0.053,-0.194,0.019,0.202,9,0x01,1
47:45.2,-0.051,-0.195,0.024,0.203,9,0x01,1
47:45.3,-0.051,-0.197,0.019,0.2044,9,0x01,1
47:45.4,-0.053,-0.193,0.017,0.2009,9,0x01,1
47:45.5,-0.048,-0.195,0.022,0.202,9,0x01,1
47:45.6,-0.054,-0.196,0.013,0.2037,9,0x01,1
47:45.7,-0.05,-0.198,0.018,0.205,9,0x01,1
47:45.8,-0.048,-0.197,0.033,0.2054,9,0x01,1
47:45.9,-0.05,-0.195,0.028,0.2032,9,0x01,1
47:46.0,-0.051,-0.199,0.025,0.2069,9,0x01,1
47:46.1,-0.057,-0.193,0.014,0.2017,9,0x01,1
47:46.2,-0.051,-0.196,0.009,0.2027,9,0x01,1
47:46.3,-0.05,-0.196,0.042,0.2066,9,0x01,1
47:46.4,-0.049,-0.196,0.037,0.2054,9,0x01,1
47:46.5,-0.054,-0.197,0.032,0.2068,9,0x01,1
47:46.6,-0.062,-0.188,0.02,0.199,9,0x01,1
47:46.7,-0.073,-0.188,0.016,0.2023,9,0x01,1
47:46.8,-0.07,-0.188,0.025,0.2022,9,0x01,1
47:46.9,-0.076,-0.193,0.021,0.2085,9,0x01,1
47:47.0,-0.075,-0.188,0.024,0.2038,9,0x01,1
47:47.1,-0.075,-0.191,0.018,0.206,9,0x01,1
47:47.2,-0.084,-0.181,0.01,0.1998,9,0x01,1
47:47.3,-0.08,-0.186,0.017,0.2032,9,0x01,1
47:47.4,-0.094,-0.183,0.011,0.206,9,0x01,1
47:47.5,-0.091,-0.184,0.005,0.2053,9,0x01,1
47:47.6,-0.095,-0.181,0.012,0.2048,9,0x01,1
47:47.7,-0.098,-0.181,0.028,0.2077,9,0x01,1
47:47.8,-0.102,-0.18,0.024,0.2083,9,0x01,1
47:47.9,-0.102,-0.178,0.023,0.2064,9,0x01,1
47:48.0,-0.113,-0.174,0.016,0.2081,9,0x01,1
47:48.1,-0.126,-0.171,0.028,0.2142,9,0x01,1
47:48.2,-0.124,-0.171,0.027,0.2129,9,0x01,1
47:48.3,-0.13,-0.167,0.028,0.2135,9,0x01,1
47:48.4,-0.137,-0.166,0.017,0.2159,9,0x01,1
47:48.5,-0.145,-0.158,0.018,0.2152,9,0x01,1
47:48.6,-0.14,-0.16,0.034,0.2153,9,0x01,1
47:48.7,-0.15,-0.166,0.029,0.2256,9,0x01,1
47:48.8,-0.151,-0.163,0.029,0.2241,9,0x01,1
47:48.9,-0.15,-0.162,0.026,0.2223,9,0x01,1
47:49.0,-0.156,-0.159,0.03,0.2248,9,0x01,1
47:49.1,-0.156,-0.158,0.037,0.2251,9,0x01,1
47:49.2,-0.163,-0.162,0.039,0.2331,9,0x01,1
47:49.3,-0.181,-0.156,0.029,0.2407,9,0x01,1
47:49.4,-0.173,-0.16,0.04,0.239,9,0x01,1
47:49.5,-0.176,-0.158,0.051,0.242,9,0x01,1
47:49.6,-0.177,-0.158,0.043,0.2411,9,0x01,1
47:49.7,-0.18,-0.156,0.045,0.2424,9,0x01,1
47:49.8,-0.187,-0.159,0.034,0.2478,9,0x01,1
47:49.9,-0.194,-0.156,0.032,0.251,9,0x01,1
7/30/2015 17:47,-0.199,-0.154,0.029,0.2533,9,0x01,1
47:50.1,-0.194,-0.159,0.024,0.252,9,0x01,1
47:50.2,-0.199,-0.153,0.027,0.2525,8,0x01,1
47:50.3,-0.201,-0.152,0.049,0.2567,8,0x01,1
47:50.4,-0.209,-0.148,0.041,0.2594,8,0x01,1
47:50.5,-0.217,-0.144,0.046,0.2645,8,0x01,1
47:50.6,-0.224,-0.143,0.032,0.2677,9,0x01,1
47:50.7,-0.224,-0.145,0.05,0.2715,9,0x01,1
47:50.8,-0.227,-0.142,0.043,0.2712,9,0x01,1
47:50.9,-0.224,-0.143,0.041,0.2689,9,0x01,1
7/30/2015 17:47,-0.232,-0.136,0.053,0.2741,9,0x01,1
47:51.1,-0.239,-0.132,0.042,0.2762,9,0x01,1
47:51.2,-0.231,-0.136,0.064,0.2756,9,0x01,1
47:51.3,-0.233,-0.137,0.056,0.276,9,0x01,1
47:51.4,-0.244,-0.135,0.045,0.2825,9,0x01,1
